sentence,first_noun,verb,second_noun,number
iphalamende lithenga ikomidi elinye,iphalamende,lithenga,ikomidi,1
iphalamende lithenga indlwana enye,iphalamende,lithenga,indlwana,1
iphalamende lithenga iphilisi elinye,iphalamende,lithenga,iphilisi,1
iphalamende lithenga uhlaza olunye,iphalamende,lithenga,uhlaza,1
iphalamende lithenga imoto enye,iphalamende,lithenga,imoto,1
iholidi lithenga imali enye,iholidi,lithenga,imali,1
iholidi lithenga ijikijolo elinye,iholidi,lithenga,ijikijolo,1
iholidi lithenga inyoni enye,iholidi,lithenga,inyoni,1
iholidi lithenga ibhishi elinye,iholidi,lithenga,ibhishi,1
iholidi lithenga izwe elinye,iholidi,lithenga,izwe,1
iholidi lithenga isakhiwo esinye,iholidi,lithenga,isakhiwo,1
iholidi lithenga umnini onye,iholidi,lithenga,umnini,1
iholidi lithenga unyawo olunye,iholidi,lithenga,unyawo,1
iholidi lithenga izambane elinye,iholidi,lithenga,izambane,1
iholidi lithenga iNkosi enye,iholidi,lithenga,iNkosi,1
iholidi lithenga ibhola elinye,iholidi,lithenga,ibhola,1
iholidi lithenga umzila onye,iholidi,lithenga,umzila,1
iholidi lithenga isicathulo esinye,iholidi,lithenga,isicathulo,1
iholidi lithenga ihholitshi elinye,iholidi,lithenga,ihholitshi,1
iholidi lithenga isihlahla esinye,iholidi,lithenga,isihlahla,1
iholidi lithenga ihhotela elinye,iholidi,lithenga,ihhotela,1
iholidi lithenga ihebhivo elinye,iholidi,lithenga,ihebhivo,1
iholidi lithenga umuthi onye,iholidi,lithenga,umuthi,1
iholidi lithenga igilebhisi elinye,iholidi,lithenga,igilebhisi,1
iholidi lithenga isikukhukhula esinye,iholidi,lithenga,isikukhukhula,1
iholidi lithenga inyuvesi enye,iholidi,lithenga,inyuvesi,1
iholidi lithenga inja enye,iholidi,lithenga,inja,1
iholidi lithenga iphoyisa elinye,iholidi,lithenga,iphoyisa,1
iholidi lithenga umkhandlu onye,iholidi,lithenga,umkhandlu,1
iholidi lithenga iwayini elinye,iholidi,lithenga,iwayini,1
iholidi lithenga uphawu olunye,iholidi,lithenga,uphawu,1
iholidi lithenga indawo yokubhukuda enye,iholidi,lithenga,indawo yokubhukuda,1
iholidi lithenga ikhompyutha elinye,iholidi,lithenga,ikhompyutha,1
iholidi lithenga isikhulumi esinye,iholidi,lithenga,isikhulumi,1
iholidi lithenga inyama enye,iholidi,lithenga,inyama,1
iholidi lithenga udokotela onye,iholidi,lithenga,udokotela,1
iholidi lithenga indlovu enye,iholidi,lithenga,indlovu,1
iholidi lithenga inkampani enye,iholidi,lithenga,inkampani,1
iholidi lithenga inkukhu enye,iholidi,lithenga,inkukhu,1
iholidi lithenga umlamuleli onye,iholidi,lithenga,umlamuleli,1
iholidi lithenga isidlo esinye,iholidi,lithenga,isidlo,1
iholidi lithenga umfundi we-undergraduate onye,iholidi,lithenga,umfundi we-undergraduate,1
iholidi lithenga ipayipi elinye,iholidi,lithenga,ipayipi,1
iholidi lithenga umfundisi onye,iholidi,lithenga,umfundisi,1
iholidi lithenga ibhodwe elinye,iholidi,lithenga,ibhodwe,1
iholidi lithenga iphalamende elinye,iholidi,lithenga,iphalamende,1
iholidi lithenga iholidi elinye,iholidi,lithenga,iholidi,1
iholidi lithenga indaba enye,iholidi,lithenga,indaba,1
iholidi lithenga ufishi onye,iholidi,lithenga,ufishi,1
iholidi lithenga ithoyizi elinye,iholidi,lithenga,ithoyizi,1
iholidi lithenga umfula onye,iholidi,lithenga,umfula,1
iholidi lithenga ukhilimu oyiqhwa onye,iholidi,lithenga,ukhilimu oyiqhwa,1
iholidi lithenga ibhokisi elinye,iholidi,lithenga,ibhokisi,1
iholidi lithenga isitambu esinye,iholidi,lithenga,isitambu,1
iholidi lithenga umsebenzi onye,iholidi,lithenga,umsebenzi,1
iholidi lithenga umgodi onye,iholidi,lithenga,umgodi,1
iholidi lithenga ihlo elinye,iholidi,lithenga,ihlo,1
iholidi lithenga insimu enye,iholidi,lithenga,insimu,1
iholidi lithenga isifunda esinye,iholidi,lithenga,isifunda,1
iholidi lithenga udonga onye,iholidi,lithenga,udonga,1
iholidi lithenga itiye elinye,iholidi,lithenga,itiye,1
iholidi lithenga ibhodlela elinye,iholidi,lithenga,ibhodlela,1
iholidi lithenga ukhiye onye,iholidi,lithenga,ukhiye,1
iholidi lithenga inkantini enye,iholidi,lithenga,inkantini,1
iholidi lithenga isisu esinye,iholidi,lithenga,isisu,1
iholidi lithenga uphaya onye,iholidi,lithenga,uphaya,1
iholidi lithenga intaba enye,iholidi,lithenga,intaba,1
iholidi lithenga umengammeli onye,iholidi,lithenga,umengammeli,1
iholidi lithenga umhlaba onye,iholidi,lithenga,umhlaba,1
iholidi lithenga ibhanoyi elinye,iholidi,lithenga,ibhanoyi,1
iholidi lithenga incwadi enye,iholidi,lithenga,incwadi,1
iholidi lithenga isitshalo esinye,iholidi,lithenga,isitshalo,1
iholidi lithenga unesi onye,iholidi,lithenga,unesi,1
iholidi lithenga isithwebuli esinye,iholidi,lithenga,isithwebuli,1
iholidi lithenga isilwane esifuyiweyo esinye,iholidi,lithenga,isilwane esifuyiweyo,1
iholidi lithenga igumbi elinye,iholidi,lithenga,igumbi,1
iholidi lithenga iwindi elinye,iholidi,lithenga,iwindi,1
iholidi lithenga ulwandle olunye,iholidi,lithenga,ulwandle,1
iholidi lithenga ummeli onye,iholidi,lithenga,ummeli,1
iholidi lithenga umphakathi onye,iholidi,lithenga,umphakathi,1
iholidi lithenga ikomidi elinye,iholidi,lithenga,ikomidi,1
iholidi lithenga indlwana enye,iholidi,lithenga,indlwana,1
iholidi lithenga iphilisi elinye,iholidi,lithenga,iphilisi,1
iholidi lithenga uhlaza olunye,iholidi,lithenga,uhlaza,1
iholidi lithenga imoto enye,iholidi,lithenga,imoto,1
indaba ithenga imali enye,indaba,ithenga,imali,1
indaba ithenga ijikijolo elinye,indaba,ithenga,ijikijolo,1
indaba ithenga inyoni enye,indaba,ithenga,inyoni,1
indaba ithenga ibhishi elinye,indaba,ithenga,ibhishi,1
indaba ithenga izwe elinye,indaba,ithenga,izwe,1
indaba ithenga isakhiwo esinye,indaba,ithenga,isakhiwo,1
indaba ithenga umnini onye,indaba,ithenga,umnini,1
indaba ithenga unyawo olunye,indaba,ithenga,unyawo,1
indaba ithenga izambane elinye,indaba,ithenga,izambane,1
indaba ithenga iNkosi enye,indaba,ithenga,iNkosi,1
indaba ithenga ibhola elinye,indaba,ithenga,ibhola,1
indaba ithenga umzila onye,indaba,ithenga,umzila,1
indaba ithenga isicathulo esinye,indaba,ithenga,isicathulo,1
indaba ithenga ihholitshi elinye,indaba,ithenga,ihholitshi,1
indaba ithenga isihlahla esinye,indaba,ithenga,isihlahla,1
indaba ithenga ihhotela elinye,indaba,ithenga,ihhotela,1
indaba ithenga ihebhivo elinye,indaba,ithenga,ihebhivo,1
indaba ithenga umuthi onye,indaba,ithenga,umuthi,1
indaba ithenga igilebhisi elinye,indaba,ithenga,igilebhisi,1
indaba ithenga isikukhukhula esinye,indaba,ithenga,isikukhukhula,1
indaba ithenga inyuvesi enye,indaba,ithenga,inyuvesi,1
indaba ithenga inja enye,indaba,ithenga,inja,1
indaba ithenga iphoyisa elinye,indaba,ithenga,iphoyisa,1
indaba ithenga umkhandlu onye,indaba,ithenga,umkhandlu,1
indaba ithenga iwayini elinye,indaba,ithenga,iwayini,1
indaba ithenga uphawu olunye,indaba,ithenga,uphawu,1
indaba ithenga indawo yokubhukuda enye,indaba,ithenga,indawo yokubhukuda,1
indaba ithenga ikhompyutha elinye,indaba,ithenga,ikhompyutha,1
indaba ithenga isikhulumi esinye,indaba,ithenga,isikhulumi,1
indaba ithenga inyama enye,indaba,ithenga,inyama,1
indaba ithenga udokotela onye,indaba,ithenga,udokotela,1
indaba ithenga indlovu enye,indaba,ithenga,indlovu,1
indaba ithenga inkampani enye,indaba,ithenga,inkampani,1
indaba ithenga inkukhu enye,indaba,ithenga,inkukhu,1
indaba ithenga umlamuleli onye,indaba,ithenga,umlamuleli,1
indaba ithenga isidlo esinye,indaba,ithenga,isidlo,1
indaba ithenga umfundi we-undergraduate onye,indaba,ithenga,umfundi we-undergraduate,1
indaba ithenga ipayipi elinye,indaba,ithenga,ipayipi,1
indaba ithenga umfundisi onye,indaba,ithenga,umfundisi,1
indaba ithenga ibhodwe elinye,indaba,ithenga,ibhodwe,1
indaba ithenga iphalamende elinye,indaba,ithenga,iphalamende,1
indaba ithenga iholidi elinye,indaba,ithenga,iholidi,1
indaba ithenga indaba enye,indaba,ithenga,indaba,1
indaba ithenga ufishi onye,indaba,ithenga,ufishi,1
indaba ithenga ithoyizi elinye,indaba,ithenga,ithoyizi,1
indaba ithenga umfula onye,indaba,ithenga,umfula,1
indaba ithenga ukhilimu oyiqhwa onye,indaba,ithenga,ukhilimu oyiqhwa,1
indaba ithenga ibhokisi elinye,indaba,ithenga,ibhokisi,1
indaba ithenga isitambu esinye,indaba,ithenga,isitambu,1
indaba ithenga umsebenzi onye,indaba,ithenga,umsebenzi,1
indaba ithenga umgodi onye,indaba,ithenga,umgodi,1
indaba ithenga ihlo elinye,indaba,ithenga,ihlo,1
indaba ithenga insimu enye,indaba,ithenga,insimu,1
indaba ithenga isifunda esinye,indaba,ithenga,isifunda,1
indaba ithenga udonga onye,indaba,ithenga,udonga,1
indaba ithenga itiye elinye,indaba,ithenga,itiye,1
indaba ithenga ibhodlela elinye,indaba,ithenga,ibhodlela,1
indaba ithenga ukhiye onye,indaba,ithenga,ukhiye,1
indaba ithenga inkantini enye,indaba,ithenga,inkantini,1
indaba ithenga isisu esinye,indaba,ithenga,isisu,1
indaba ithenga uphaya onye,indaba,ithenga,uphaya,1
indaba ithenga intaba enye,indaba,ithenga,intaba,1
indaba ithenga umengammeli onye,indaba,ithenga,umengammeli,1
indaba ithenga umhlaba onye,indaba,ithenga,umhlaba,1
indaba ithenga ibhanoyi elinye,indaba,ithenga,ibhanoyi,1
indaba ithenga incwadi enye,indaba,ithenga,incwadi,1
indaba ithenga isitshalo esinye,indaba,ithenga,isitshalo,1
indaba ithenga unesi onye,indaba,ithenga,unesi,1
indaba ithenga isithwebuli esinye,indaba,ithenga,isithwebuli,1
indaba ithenga isilwane esifuyiweyo esinye,indaba,ithenga,isilwane esifuyiweyo,1
indaba ithenga igumbi elinye,indaba,ithenga,igumbi,1
indaba ithenga iwindi elinye,indaba,ithenga,iwindi,1
indaba ithenga ulwandle olunye,indaba,ithenga,ulwandle,1
indaba ithenga ummeli onye,indaba,ithenga,ummeli,1
indaba ithenga umphakathi onye,indaba,ithenga,umphakathi,1
indaba ithenga ikomidi elinye,indaba,ithenga,ikomidi,1
indaba ithenga indlwana enye,indaba,ithenga,indlwana,1
indaba ithenga iphilisi elinye,indaba,ithenga,iphilisi,1
indaba ithenga uhlaza olunye,indaba,ithenga,uhlaza,1
indaba ithenga imoto enye,indaba,ithenga,imoto,1
ufishi uthenga imali enye,ufishi,uthenga,imali,1
ufishi uthenga ijikijolo elinye,ufishi,uthenga,ijikijolo,1
ufishi uthenga inyoni enye,ufishi,uthenga,inyoni,1
ufishi uthenga ibhishi elinye,ufishi,uthenga,ibhishi,1
ufishi uthenga izwe elinye,ufishi,uthenga,izwe,1
ufishi uthenga isakhiwo esinye,ufishi,uthenga,isakhiwo,1
ufishi uthenga umnini onye,ufishi,uthenga,umnini,1
ufishi uthenga unyawo olunye,ufishi,uthenga,unyawo,1
ufishi uthenga izambane elinye,ufishi,uthenga,izambane,1
ufishi uthenga iNkosi enye,ufishi,uthenga,iNkosi,1
ufishi uthenga ibhola elinye,ufishi,uthenga,ibhola,1
ufishi uthenga umzila onye,ufishi,uthenga,umzila,1
ufishi uthenga isicathulo esinye,ufishi,uthenga,isicathulo,1
ufishi uthenga ihholitshi elinye,ufishi,uthenga,ihholitshi,1
ufishi uthenga isihlahla esinye,ufishi,uthenga,isihlahla,1
ufishi uthenga ihhotela elinye,ufishi,uthenga,ihhotela,1
ufishi uthenga ihebhivo elinye,ufishi,uthenga,ihebhivo,1
ufishi uthenga umuthi onye,ufishi,uthenga,umuthi,1
ufishi uthenga igilebhisi elinye,ufishi,uthenga,igilebhisi,1
ufishi uthenga isikukhukhula esinye,ufishi,uthenga,isikukhukhula,1
ufishi uthenga inyuvesi enye,ufishi,uthenga,inyuvesi,1
ufishi uthenga inja enye,ufishi,uthenga,inja,1
ufishi uthenga iphoyisa elinye,ufishi,uthenga,iphoyisa,1
ufishi uthenga umkhandlu onye,ufishi,uthenga,umkhandlu,1
ufishi uthenga iwayini elinye,ufishi,uthenga,iwayini,1
ufishi uthenga uphawu olunye,ufishi,uthenga,uphawu,1
ufishi uthenga indawo yokubhukuda enye,ufishi,uthenga,indawo yokubhukuda,1
ufishi uthenga ikhompyutha elinye,ufishi,uthenga,ikhompyutha,1
ufishi uthenga isikhulumi esinye,ufishi,uthenga,isikhulumi,1
ufishi uthenga inyama enye,ufishi,uthenga,inyama,1
ufishi uthenga udokotela onye,ufishi,uthenga,udokotela,1
ufishi uthenga indlovu enye,ufishi,uthenga,indlovu,1
ufishi uthenga inkampani enye,ufishi,uthenga,inkampani,1
ufishi uthenga inkukhu enye,ufishi,uthenga,inkukhu,1
ufishi uthenga umlamuleli onye,ufishi,uthenga,umlamuleli,1
ufishi uthenga isidlo esinye,ufishi,uthenga,isidlo,1
ufishi uthenga umfundi we-undergraduate onye,ufishi,uthenga,umfundi we-undergraduate,1
ufishi uthenga ipayipi elinye,ufishi,uthenga,ipayipi,1
ufishi uthenga umfundisi onye,ufishi,uthenga,umfundisi,1
ufishi uthenga ibhodwe elinye,ufishi,uthenga,ibhodwe,1
ufishi uthenga iphalamende elinye,ufishi,uthenga,iphalamende,1
ufishi uthenga iholidi elinye,ufishi,uthenga,iholidi,1
ufishi uthenga indaba enye,ufishi,uthenga,indaba,1
ufishi uthenga ufishi onye,ufishi,uthenga,ufishi,1
ufishi uthenga ithoyizi elinye,ufishi,uthenga,ithoyizi,1
ufishi uthenga umfula onye,ufishi,uthenga,umfula,1
ufishi uthenga ukhilimu oyiqhwa onye,ufishi,uthenga,ukhilimu oyiqhwa,1
ufishi uthenga ibhokisi elinye,ufishi,uthenga,ibhokisi,1
ufishi uthenga isitambu esinye,ufishi,uthenga,isitambu,1
ufishi uthenga umsebenzi onye,ufishi,uthenga,umsebenzi,1
ufishi uthenga umgodi onye,ufishi,uthenga,umgodi,1
ufishi uthenga ihlo elinye,ufishi,uthenga,ihlo,1
ufishi uthenga insimu enye,ufishi,uthenga,insimu,1
ufishi uthenga isifunda esinye,ufishi,uthenga,isifunda,1
ufishi uthenga udonga onye,ufishi,uthenga,udonga,1
ufishi uthenga itiye elinye,ufishi,uthenga,itiye,1
ufishi uthenga ibhodlela elinye,ufishi,uthenga,ibhodlela,1
ufishi uthenga ukhiye onye,ufishi,uthenga,ukhiye,1
ufishi uthenga inkantini enye,ufishi,uthenga,inkantini,1
ufishi uthenga isisu esinye,ufishi,uthenga,isisu,1
ufishi uthenga uphaya onye,ufishi,uthenga,uphaya,1
ufishi uthenga intaba enye,ufishi,uthenga,intaba,1
ufishi uthenga umengammeli onye,ufishi,uthenga,umengammeli,1
ufishi uthenga umhlaba onye,ufishi,uthenga,umhlaba,1
ufishi uthenga ibhanoyi elinye,ufishi,uthenga,ibhanoyi,1
ufishi uthenga incwadi enye,ufishi,uthenga,incwadi,1
ufishi uthenga isitshalo esinye,ufishi,uthenga,isitshalo,1
ufishi uthenga unesi onye,ufishi,uthenga,unesi,1
ufishi uthenga isithwebuli esinye,ufishi,uthenga,isithwebuli,1
ufishi uthenga isilwane esifuyiweyo esinye,ufishi,uthenga,isilwane esifuyiweyo,1
ufishi uthenga igumbi elinye,ufishi,uthenga,igumbi,1
ufishi uthenga iwindi elinye,ufishi,uthenga,iwindi,1
ufishi uthenga ulwandle olunye,ufishi,uthenga,ulwandle,1
ufishi uthenga ummeli onye,ufishi,uthenga,ummeli,1
ufishi uthenga umphakathi onye,ufishi,uthenga,umphakathi,1
ufishi uthenga ikomidi elinye,ufishi,uthenga,ikomidi,1
ufishi uthenga indlwana enye,ufishi,uthenga,indlwana,1
ufishi uthenga iphilisi elinye,ufishi,uthenga,iphilisi,1
ufishi uthenga uhlaza olunye,ufishi,uthenga,uhlaza,1
ufishi uthenga imoto enye,ufishi,uthenga,imoto,1
ithoyizi lithenga imali enye,ithoyizi,lithenga,imali,1
ithoyizi lithenga ijikijolo elinye,ithoyizi,lithenga,ijikijolo,1
ithoyizi lithenga inyoni enye,ithoyizi,lithenga,inyoni,1
ithoyizi lithenga ibhishi elinye,ithoyizi,lithenga,ibhishi,1
ithoyizi lithenga izwe elinye,ithoyizi,lithenga,izwe,1
ithoyizi lithenga isakhiwo esinye,ithoyizi,lithenga,isakhiwo,1
ithoyizi lithenga umnini onye,ithoyizi,lithenga,umnini,1
ithoyizi lithenga unyawo olunye,ithoyizi,lithenga,unyawo,1
ithoyizi lithenga izambane elinye,ithoyizi,lithenga,izambane,1
ithoyizi lithenga iNkosi enye,ithoyizi,lithenga,iNkosi,1
ithoyizi lithenga ibhola elinye,ithoyizi,lithenga,ibhola,1
ithoyizi lithenga umzila onye,ithoyizi,lithenga,umzila,1
ithoyizi lithenga isicathulo esinye,ithoyizi,lithenga,isicathulo,1
ithoyizi lithenga ihholitshi elinye,ithoyizi,lithenga,ihholitshi,1
ithoyizi lithenga isihlahla esinye,ithoyizi,lithenga,isihlahla,1
ithoyizi lithenga ihhotela elinye,ithoyizi,lithenga,ihhotela,1
ithoyizi lithenga ihebhivo elinye,ithoyizi,lithenga,ihebhivo,1
ithoyizi lithenga umuthi onye,ithoyizi,lithenga,umuthi,1
ithoyizi lithenga igilebhisi elinye,ithoyizi,lithenga,igilebhisi,1
ithoyizi lithenga isikukhukhula esinye,ithoyizi,lithenga,isikukhukhula,1
ithoyizi lithenga inyuvesi enye,ithoyizi,lithenga,inyuvesi,1
ithoyizi lithenga inja enye,ithoyizi,lithenga,inja,1
ithoyizi lithenga iphoyisa elinye,ithoyizi,lithenga,iphoyisa,1
ithoyizi lithenga umkhandlu onye,ithoyizi,lithenga,umkhandlu,1
ithoyizi lithenga iwayini elinye,ithoyizi,lithenga,iwayini,1
ithoyizi lithenga uphawu olunye,ithoyizi,lithenga,uphawu,1
ithoyizi lithenga indawo yokubhukuda enye,ithoyizi,lithenga,indawo yokubhukuda,1
ithoyizi lithenga ikhompyutha elinye,ithoyizi,lithenga,ikhompyutha,1
ithoyizi lithenga isikhulumi esinye,ithoyizi,lithenga,isikhulumi,1
ithoyizi lithenga inyama enye,ithoyizi,lithenga,inyama,1
ithoyizi lithenga udokotela onye,ithoyizi,lithenga,udokotela,1
ithoyizi lithenga indlovu enye,ithoyizi,lithenga,indlovu,1
ithoyizi lithenga inkampani enye,ithoyizi,lithenga,inkampani,1
ithoyizi lithenga inkukhu enye,ithoyizi,lithenga,inkukhu,1
ithoyizi lithenga umlamuleli onye,ithoyizi,lithenga,umlamuleli,1
ithoyizi lithenga isidlo esinye,ithoyizi,lithenga,isidlo,1
ithoyizi lithenga umfundi we-undergraduate onye,ithoyizi,lithenga,umfundi we-undergraduate,1
ithoyizi lithenga ipayipi elinye,ithoyizi,lithenga,ipayipi,1
ithoyizi lithenga umfundisi onye,ithoyizi,lithenga,umfundisi,1
ithoyizi lithenga ibhodwe elinye,ithoyizi,lithenga,ibhodwe,1
ithoyizi lithenga iphalamende elinye,ithoyizi,lithenga,iphalamende,1
ithoyizi lithenga iholidi elinye,ithoyizi,lithenga,iholidi,1
ithoyizi lithenga indaba enye,ithoyizi,lithenga,indaba,1
ithoyizi lithenga ufishi onye,ithoyizi,lithenga,ufishi,1
ithoyizi lithenga ithoyizi elinye,ithoyizi,lithenga,ithoyizi,1
ithoyizi lithenga umfula onye,ithoyizi,lithenga,umfula,1
ithoyizi lithenga ukhilimu oyiqhwa onye,ithoyizi,lithenga,ukhilimu oyiqhwa,1
ithoyizi lithenga ibhokisi elinye,ithoyizi,lithenga,ibhokisi,1
ithoyizi lithenga isitambu esinye,ithoyizi,lithenga,isitambu,1
ithoyizi lithenga umsebenzi onye,ithoyizi,lithenga,umsebenzi,1
ithoyizi lithenga umgodi onye,ithoyizi,lithenga,umgodi,1
ithoyizi lithenga ihlo elinye,ithoyizi,lithenga,ihlo,1
ithoyizi lithenga insimu enye,ithoyizi,lithenga,insimu,1
ithoyizi lithenga isifunda esinye,ithoyizi,lithenga,isifunda,1
ithoyizi lithenga udonga onye,ithoyizi,lithenga,udonga,1
ithoyizi lithenga itiye elinye,ithoyizi,lithenga,itiye,1
ithoyizi lithenga ibhodlela elinye,ithoyizi,lithenga,ibhodlela,1
ithoyizi lithenga ukhiye onye,ithoyizi,lithenga,ukhiye,1
ithoyizi lithenga inkantini enye,ithoyizi,lithenga,inkantini,1
ithoyizi lithenga isisu esinye,ithoyizi,lithenga,isisu,1
ithoyizi lithenga uphaya onye,ithoyizi,lithenga,uphaya,1
ithoyizi lithenga intaba enye,ithoyizi,lithenga,intaba,1
ithoyizi lithenga umengammeli onye,ithoyizi,lithenga,umengammeli,1
ithoyizi lithenga umhlaba onye,ithoyizi,lithenga,umhlaba,1
ithoyizi lithenga ibhanoyi elinye,ithoyizi,lithenga,ibhanoyi,1
ithoyizi lithenga incwadi enye,ithoyizi,lithenga,incwadi,1
ithoyizi lithenga isitshalo esinye,ithoyizi,lithenga,isitshalo,1
ithoyizi lithenga unesi onye,ithoyizi,lithenga,unesi,1
ithoyizi lithenga isithwebuli esinye,ithoyizi,lithenga,isithwebuli,1
ithoyizi lithenga isilwane esifuyiweyo esinye,ithoyizi,lithenga,isilwane esifuyiweyo,1
ithoyizi lithenga igumbi elinye,ithoyizi,lithenga,igumbi,1
ithoyizi lithenga iwindi elinye,ithoyizi,lithenga,iwindi,1
ithoyizi lithenga ulwandle olunye,ithoyizi,lithenga,ulwandle,1
ithoyizi lithenga ummeli onye,ithoyizi,lithenga,ummeli,1
ithoyizi lithenga umphakathi onye,ithoyizi,lithenga,umphakathi,1
ithoyizi lithenga ikomidi elinye,ithoyizi,lithenga,ikomidi,1
ithoyizi lithenga indlwana enye,ithoyizi,lithenga,indlwana,1
ithoyizi lithenga iphilisi elinye,ithoyizi,lithenga,iphilisi,1
ithoyizi lithenga uhlaza olunye,ithoyizi,lithenga,uhlaza,1
ithoyizi lithenga imoto enye,ithoyizi,lithenga,imoto,1
umfula uthenga imali enye,umfula,uthenga,imali,1
umfula uthenga ijikijolo elinye,umfula,uthenga,ijikijolo,1
umfula uthenga inyoni enye,umfula,uthenga,inyoni,1
umfula uthenga ibhishi elinye,umfula,uthenga,ibhishi,1
umfula uthenga izwe elinye,umfula,uthenga,izwe,1
umfula uthenga isakhiwo esinye,umfula,uthenga,isakhiwo,1
umfula uthenga umnini onye,umfula,uthenga,umnini,1
umfula uthenga unyawo olunye,umfula,uthenga,unyawo,1
umfula uthenga izambane elinye,umfula,uthenga,izambane,1
umfula uthenga iNkosi enye,umfula,uthenga,iNkosi,1
umfula uthenga ibhola elinye,umfula,uthenga,ibhola,1
umfula uthenga umzila onye,umfula,uthenga,umzila,1
umfula uthenga isicathulo esinye,umfula,uthenga,isicathulo,1
umfula uthenga ihholitshi elinye,umfula,uthenga,ihholitshi,1
umfula uthenga isihlahla esinye,umfula,uthenga,isihlahla,1
umfula uthenga ihhotela elinye,umfula,uthenga,ihhotela,1
umfula uthenga ihebhivo elinye,umfula,uthenga,ihebhivo,1
umfula uthenga umuthi onye,umfula,uthenga,umuthi,1
umfula uthenga igilebhisi elinye,umfula,uthenga,igilebhisi,1
umfula uthenga isikukhukhula esinye,umfula,uthenga,isikukhukhula,1
umfula uthenga inyuvesi enye,umfula,uthenga,inyuvesi,1
umfula uthenga inja enye,umfula,uthenga,inja,1
umfula uthenga iphoyisa elinye,umfula,uthenga,iphoyisa,1
umfula uthenga umkhandlu onye,umfula,uthenga,umkhandlu,1
umfula uthenga iwayini elinye,umfula,uthenga,iwayini,1
umfula uthenga uphawu olunye,umfula,uthenga,uphawu,1
umfula uthenga indawo yokubhukuda enye,umfula,uthenga,indawo yokubhukuda,1
umfula uthenga ikhompyutha elinye,umfula,uthenga,ikhompyutha,1
umfula uthenga isikhulumi esinye,umfula,uthenga,isikhulumi,1
umfula uthenga inyama enye,umfula,uthenga,inyama,1
umfula uthenga udokotela onye,umfula,uthenga,udokotela,1
