sentence,first_noun,verb,second_noun,number
imikhandlu ibona isicathulo esinye,imikhandlu,ibona,isicathulo,1
imikhandlu ibona ihholitshi elinye,imikhandlu,ibona,ihholitshi,1
imikhandlu ibona isihlahla esinye,imikhandlu,ibona,isihlahla,1
imikhandlu ibona ihhotela elinye,imikhandlu,ibona,ihhotela,1
imikhandlu ibona ihebhivo elinye,imikhandlu,ibona,ihebhivo,1
imikhandlu ibona umuthi onye,imikhandlu,ibona,umuthi,1
imikhandlu ibona igilebhisi elinye,imikhandlu,ibona,igilebhisi,1
imikhandlu ibona isikukhukhula esinye,imikhandlu,ibona,isikukhukhula,1
imikhandlu ibona inyuvesi enye,imikhandlu,ibona,inyuvesi,1
imikhandlu ibona inja enye,imikhandlu,ibona,inja,1
imikhandlu ibona iphoyisa elinye,imikhandlu,ibona,iphoyisa,1
imikhandlu ibona umkhandlu onye,imikhandlu,ibona,umkhandlu,1
imikhandlu ibona iwayini elinye,imikhandlu,ibona,iwayini,1
imikhandlu ibona uphawu olunye,imikhandlu,ibona,uphawu,1
imikhandlu ibona indawo yokubhukuda enye,imikhandlu,ibona,indawo yokubhukuda,1
imikhandlu ibona ikhompyutha elinye,imikhandlu,ibona,ikhompyutha,1
imikhandlu ibona isikhulumi esinye,imikhandlu,ibona,isikhulumi,1
imikhandlu ibona inyama enye,imikhandlu,ibona,inyama,1
imikhandlu ibona udokotela onye,imikhandlu,ibona,udokotela,1
imikhandlu ibona indlovu enye,imikhandlu,ibona,indlovu,1
imikhandlu ibona inkampani enye,imikhandlu,ibona,inkampani,1
imikhandlu ibona inkukhu enye,imikhandlu,ibona,inkukhu,1
imikhandlu ibona umlamuleli onye,imikhandlu,ibona,umlamuleli,1
imikhandlu ibona isidlo esinye,imikhandlu,ibona,isidlo,1
imikhandlu ibona umfundi we-undergraduate onye,imikhandlu,ibona,umfundi we-undergraduate,1
imikhandlu ibona ipayipi elinye,imikhandlu,ibona,ipayipi,1
imikhandlu ibona umfundisi onye,imikhandlu,ibona,umfundisi,1
imikhandlu ibona ibhodwe elinye,imikhandlu,ibona,ibhodwe,1
imikhandlu ibona iphalamende elinye,imikhandlu,ibona,iphalamende,1
imikhandlu ibona iholidi elinye,imikhandlu,ibona,iholidi,1
imikhandlu ibona indaba enye,imikhandlu,ibona,indaba,1
imikhandlu ibona ufishi onye,imikhandlu,ibona,ufishi,1
imikhandlu ibona ithoyizi elinye,imikhandlu,ibona,ithoyizi,1
imikhandlu ibona umfula onye,imikhandlu,ibona,umfula,1
imikhandlu ibona ukhilimu oyiqhwa onye,imikhandlu,ibona,ukhilimu oyiqhwa,1
imikhandlu ibona ibhokisi elinye,imikhandlu,ibona,ibhokisi,1
imikhandlu ibona isitambu esinye,imikhandlu,ibona,isitambu,1
imikhandlu ibona umsebenzi onye,imikhandlu,ibona,umsebenzi,1
imikhandlu ibona umgodi onye,imikhandlu,ibona,umgodi,1
imikhandlu ibona ihlo elinye,imikhandlu,ibona,ihlo,1
imikhandlu ibona insimu enye,imikhandlu,ibona,insimu,1
imikhandlu ibona isifunda esinye,imikhandlu,ibona,isifunda,1
imikhandlu ibona udonga onye,imikhandlu,ibona,udonga,1
imikhandlu ibona itiye elinye,imikhandlu,ibona,itiye,1
imikhandlu ibona ibhodlela elinye,imikhandlu,ibona,ibhodlela,1
imikhandlu ibona ukhiye onye,imikhandlu,ibona,ukhiye,1
imikhandlu ibona inkantini enye,imikhandlu,ibona,inkantini,1
imikhandlu ibona isisu esinye,imikhandlu,ibona,isisu,1
imikhandlu ibona uphaya onye,imikhandlu,ibona,uphaya,1
imikhandlu ibona intaba enye,imikhandlu,ibona,intaba,1
imikhandlu ibona umengammeli onye,imikhandlu,ibona,umengammeli,1
imikhandlu ibona umhlaba onye,imikhandlu,ibona,umhlaba,1
imikhandlu ibona ibhanoyi elinye,imikhandlu,ibona,ibhanoyi,1
imikhandlu ibona incwadi enye,imikhandlu,ibona,incwadi,1
imikhandlu ibona isitshalo esinye,imikhandlu,ibona,isitshalo,1
imikhandlu ibona unesi onye,imikhandlu,ibona,unesi,1
imikhandlu ibona isithwebuli esinye,imikhandlu,ibona,isithwebuli,1
imikhandlu ibona isilwane esifuyiweyo esinye,imikhandlu,ibona,isilwane esifuyiweyo,1
imikhandlu ibona igumbi elinye,imikhandlu,ibona,igumbi,1
imikhandlu ibona iwindi elinye,imikhandlu,ibona,iwindi,1
imikhandlu ibona ulwandle olunye,imikhandlu,ibona,ulwandle,1
imikhandlu ibona ummeli onye,imikhandlu,ibona,ummeli,1
imikhandlu ibona umphakathi onye,imikhandlu,ibona,umphakathi,1
imikhandlu ibona ikomidi elinye,imikhandlu,ibona,ikomidi,1
imikhandlu ibona indlwana enye,imikhandlu,ibona,indlwana,1
imikhandlu ibona iphilisi elinye,imikhandlu,ibona,iphilisi,1
imikhandlu ibona uhlaza olunye,imikhandlu,ibona,uhlaza,1
imikhandlu ibona imoto enye,imikhandlu,ibona,imoto,1
amahlo abona imali enye,amahlo,abona,imali,1
amahlo abona ijikijolo elinye,amahlo,abona,ijikijolo,1
amahlo abona inyoni enye,amahlo,abona,inyoni,1
amahlo abona ibhishi elinye,amahlo,abona,ibhishi,1
amahlo abona izwe elinye,amahlo,abona,izwe,1
amahlo abona isakhiwo esinye,amahlo,abona,isakhiwo,1
amahlo abona umnini onye,amahlo,abona,umnini,1
amahlo abona unyawo olunye,amahlo,abona,unyawo,1
amahlo abona izambane elinye,amahlo,abona,izambane,1
amahlo abona iNkosi enye,amahlo,abona,iNkosi,1
amahlo abona ibhola elinye,amahlo,abona,ibhola,1
amahlo abona umzila onye,amahlo,abona,umzila,1
amahlo abona isicathulo esinye,amahlo,abona,isicathulo,1
amahlo abona ihholitshi elinye,amahlo,abona,ihholitshi,1
amahlo abona isihlahla esinye,amahlo,abona,isihlahla,1
amahlo abona ihhotela elinye,amahlo,abona,ihhotela,1
amahlo abona ihebhivo elinye,amahlo,abona,ihebhivo,1
amahlo abona umuthi onye,amahlo,abona,umuthi,1
amahlo abona igilebhisi elinye,amahlo,abona,igilebhisi,1
amahlo abona isikukhukhula esinye,amahlo,abona,isikukhukhula,1
amahlo abona inyuvesi enye,amahlo,abona,inyuvesi,1
amahlo abona inja enye,amahlo,abona,inja,1
amahlo abona iphoyisa elinye,amahlo,abona,iphoyisa,1
amahlo abona umkhandlu onye,amahlo,abona,umkhandlu,1
amahlo abona iwayini elinye,amahlo,abona,iwayini,1
amahlo abona uphawu olunye,amahlo,abona,uphawu,1
amahlo abona indawo yokubhukuda enye,amahlo,abona,indawo yokubhukuda,1
amahlo abona ikhompyutha elinye,amahlo,abona,ikhompyutha,1
amahlo abona isikhulumi esinye,amahlo,abona,isikhulumi,1
amahlo abona inyama enye,amahlo,abona,inyama,1
amahlo abona udokotela onye,amahlo,abona,udokotela,1
amahlo abona indlovu enye,amahlo,abona,indlovu,1
amahlo abona inkampani enye,amahlo,abona,inkampani,1
amahlo abona inkukhu enye,amahlo,abona,inkukhu,1
amahlo abona umlamuleli onye,amahlo,abona,umlamuleli,1
amahlo abona isidlo esinye,amahlo,abona,isidlo,1
amahlo abona umfundi we-undergraduate onye,amahlo,abona,umfundi we-undergraduate,1
amahlo abona ipayipi elinye,amahlo,abona,ipayipi,1
amahlo abona umfundisi onye,amahlo,abona,umfundisi,1
amahlo abona ibhodwe elinye,amahlo,abona,ibhodwe,1
amahlo abona iphalamende elinye,amahlo,abona,iphalamende,1
amahlo abona iholidi elinye,amahlo,abona,iholidi,1
amahlo abona indaba enye,amahlo,abona,indaba,1
amahlo abona ufishi onye,amahlo,abona,ufishi,1
amahlo abona ithoyizi elinye,amahlo,abona,ithoyizi,1
amahlo abona umfula onye,amahlo,abona,umfula,1
amahlo abona ukhilimu oyiqhwa onye,amahlo,abona,ukhilimu oyiqhwa,1
amahlo abona ibhokisi elinye,amahlo,abona,ibhokisi,1
amahlo abona isitambu esinye,amahlo,abona,isitambu,1
amahlo abona umsebenzi onye,amahlo,abona,umsebenzi,1
amahlo abona umgodi onye,amahlo,abona,umgodi,1
amahlo abona ihlo elinye,amahlo,abona,ihlo,1
amahlo abona insimu enye,amahlo,abona,insimu,1
amahlo abona isifunda esinye,amahlo,abona,isifunda,1
amahlo abona udonga onye,amahlo,abona,udonga,1
amahlo abona itiye elinye,amahlo,abona,itiye,1
amahlo abona ibhodlela elinye,amahlo,abona,ibhodlela,1
amahlo abona ukhiye onye,amahlo,abona,ukhiye,1
amahlo abona inkantini enye,amahlo,abona,inkantini,1
amahlo abona isisu esinye,amahlo,abona,isisu,1
amahlo abona uphaya onye,amahlo,abona,uphaya,1
amahlo abona intaba enye,amahlo,abona,intaba,1
amahlo abona umengammeli onye,amahlo,abona,umengammeli,1
amahlo abona umhlaba onye,amahlo,abona,umhlaba,1
amahlo abona ibhanoyi elinye,amahlo,abona,ibhanoyi,1
amahlo abona incwadi enye,amahlo,abona,incwadi,1
amahlo abona isitshalo esinye,amahlo,abona,isitshalo,1
amahlo abona unesi onye,amahlo,abona,unesi,1
amahlo abona isithwebuli esinye,amahlo,abona,isithwebuli,1
amahlo abona isilwane esifuyiweyo esinye,amahlo,abona,isilwane esifuyiweyo,1
amahlo abona igumbi elinye,amahlo,abona,igumbi,1
amahlo abona iwindi elinye,amahlo,abona,iwindi,1
amahlo abona ulwandle olunye,amahlo,abona,ulwandle,1
amahlo abona ummeli onye,amahlo,abona,ummeli,1
amahlo abona umphakathi onye,amahlo,abona,umphakathi,1
amahlo abona ikomidi elinye,amahlo,abona,ikomidi,1
amahlo abona indlwana enye,amahlo,abona,indlwana,1
amahlo abona iphilisi elinye,amahlo,abona,iphilisi,1
amahlo abona uhlaza olunye,amahlo,abona,uhlaza,1
amahlo abona imoto enye,amahlo,abona,imoto,1
izinkukhu zibona imali enye,izinkukhu,zibona,imali,1
izinkukhu zibona ijikijolo elinye,izinkukhu,zibona,ijikijolo,1
izinkukhu zibona inyoni enye,izinkukhu,zibona,inyoni,1
izinkukhu zibona ibhishi elinye,izinkukhu,zibona,ibhishi,1
izinkukhu zibona izwe elinye,izinkukhu,zibona,izwe,1
izinkukhu zibona isakhiwo esinye,izinkukhu,zibona,isakhiwo,1
izinkukhu zibona umnini onye,izinkukhu,zibona,umnini,1
izinkukhu zibona unyawo olunye,izinkukhu,zibona,unyawo,1
izinkukhu zibona izambane elinye,izinkukhu,zibona,izambane,1
izinkukhu zibona iNkosi enye,izinkukhu,zibona,iNkosi,1
izinkukhu zibona ibhola elinye,izinkukhu,zibona,ibhola,1
izinkukhu zibona umzila onye,izinkukhu,zibona,umzila,1
izinkukhu zibona isicathulo esinye,izinkukhu,zibona,isicathulo,1
izinkukhu zibona ihholitshi elinye,izinkukhu,zibona,ihholitshi,1
izinkukhu zibona isihlahla esinye,izinkukhu,zibona,isihlahla,1
izinkukhu zibona ihhotela elinye,izinkukhu,zibona,ihhotela,1
izinkukhu zibona ihebhivo elinye,izinkukhu,zibona,ihebhivo,1
izinkukhu zibona umuthi onye,izinkukhu,zibona,umuthi,1
izinkukhu zibona igilebhisi elinye,izinkukhu,zibona,igilebhisi,1
izinkukhu zibona isikukhukhula esinye,izinkukhu,zibona,isikukhukhula,1
izinkukhu zibona inyuvesi enye,izinkukhu,zibona,inyuvesi,1
izinkukhu zibona inja enye,izinkukhu,zibona,inja,1
izinkukhu zibona iphoyisa elinye,izinkukhu,zibona,iphoyisa,1
izinkukhu zibona umkhandlu onye,izinkukhu,zibona,umkhandlu,1
izinkukhu zibona iwayini elinye,izinkukhu,zibona,iwayini,1
izinkukhu zibona uphawu olunye,izinkukhu,zibona,uphawu,1
izinkukhu zibona indawo yokubhukuda enye,izinkukhu,zibona,indawo yokubhukuda,1
izinkukhu zibona ikhompyutha elinye,izinkukhu,zibona,ikhompyutha,1
izinkukhu zibona isikhulumi esinye,izinkukhu,zibona,isikhulumi,1
izinkukhu zibona inyama enye,izinkukhu,zibona,inyama,1
izinkukhu zibona udokotela onye,izinkukhu,zibona,udokotela,1
izinkukhu zibona indlovu enye,izinkukhu,zibona,indlovu,1
izinkukhu zibona inkampani enye,izinkukhu,zibona,inkampani,1
izinkukhu zibona inkukhu enye,izinkukhu,zibona,inkukhu,1
izinkukhu zibona umlamuleli onye,izinkukhu,zibona,umlamuleli,1
izinkukhu zibona isidlo esinye,izinkukhu,zibona,isidlo,1
izinkukhu zibona umfundi we-undergraduate onye,izinkukhu,zibona,umfundi we-undergraduate,1
izinkukhu zibona ipayipi elinye,izinkukhu,zibona,ipayipi,1
izinkukhu zibona umfundisi onye,izinkukhu,zibona,umfundisi,1
izinkukhu zibona ibhodwe elinye,izinkukhu,zibona,ibhodwe,1
izinkukhu zibona iphalamende elinye,izinkukhu,zibona,iphalamende,1
izinkukhu zibona iholidi elinye,izinkukhu,zibona,iholidi,1
izinkukhu zibona indaba enye,izinkukhu,zibona,indaba,1
izinkukhu zibona ufishi onye,izinkukhu,zibona,ufishi,1
izinkukhu zibona ithoyizi elinye,izinkukhu,zibona,ithoyizi,1
izinkukhu zibona umfula onye,izinkukhu,zibona,umfula,1
izinkukhu zibona ukhilimu oyiqhwa onye,izinkukhu,zibona,ukhilimu oyiqhwa,1
izinkukhu zibona ibhokisi elinye,izinkukhu,zibona,ibhokisi,1
izinkukhu zibona isitambu esinye,izinkukhu,zibona,isitambu,1
izinkukhu zibona umsebenzi onye,izinkukhu,zibona,umsebenzi,1
izinkukhu zibona umgodi onye,izinkukhu,zibona,umgodi,1
izinkukhu zibona ihlo elinye,izinkukhu,zibona,ihlo,1
izinkukhu zibona insimu enye,izinkukhu,zibona,insimu,1
izinkukhu zibona isifunda esinye,izinkukhu,zibona,isifunda,1
izinkukhu zibona udonga onye,izinkukhu,zibona,udonga,1
izinkukhu zibona itiye elinye,izinkukhu,zibona,itiye,1
izinkukhu zibona ibhodlela elinye,izinkukhu,zibona,ibhodlela,1
izinkukhu zibona ukhiye onye,izinkukhu,zibona,ukhiye,1
izinkukhu zibona inkantini enye,izinkukhu,zibona,inkantini,1
izinkukhu zibona isisu esinye,izinkukhu,zibona,isisu,1
izinkukhu zibona uphaya onye,izinkukhu,zibona,uphaya,1
izinkukhu zibona intaba enye,izinkukhu,zibona,intaba,1
izinkukhu zibona umengammeli onye,izinkukhu,zibona,umengammeli,1
izinkukhu zibona umhlaba onye,izinkukhu,zibona,umhlaba,1
izinkukhu zibona ibhanoyi elinye,izinkukhu,zibona,ibhanoyi,1
izinkukhu zibona incwadi enye,izinkukhu,zibona,incwadi,1
izinkukhu zibona isitshalo esinye,izinkukhu,zibona,isitshalo,1
izinkukhu zibona unesi onye,izinkukhu,zibona,unesi,1
izinkukhu zibona isithwebuli esinye,izinkukhu,zibona,isithwebuli,1
izinkukhu zibona isilwane esifuyiweyo esinye,izinkukhu,zibona,isilwane esifuyiweyo,1
izinkukhu zibona igumbi elinye,izinkukhu,zibona,igumbi,1
izinkukhu zibona iwindi elinye,izinkukhu,zibona,iwindi,1
izinkukhu zibona ulwandle olunye,izinkukhu,zibona,ulwandle,1
izinkukhu zibona ummeli onye,izinkukhu,zibona,ummeli,1
izinkukhu zibona umphakathi onye,izinkukhu,zibona,umphakathi,1
izinkukhu zibona ikomidi elinye,izinkukhu,zibona,ikomidi,1
izinkukhu zibona indlwana enye,izinkukhu,zibona,indlwana,1
izinkukhu zibona iphilisi elinye,izinkukhu,zibona,iphilisi,1
izinkukhu zibona uhlaza olunye,izinkukhu,zibona,uhlaza,1
izinkukhu zibona imoto enye,izinkukhu,zibona,imoto,1
izindlovu zibona imali enye,izindlovu,zibona,imali,1
izindlovu zibona ijikijolo elinye,izindlovu,zibona,ijikijolo,1
izindlovu zibona inyoni enye,izindlovu,zibona,inyoni,1
izindlovu zibona ibhishi elinye,izindlovu,zibona,ibhishi,1
izindlovu zibona izwe elinye,izindlovu,zibona,izwe,1
izindlovu zibona isakhiwo esinye,izindlovu,zibona,isakhiwo,1
izindlovu zibona umnini onye,izindlovu,zibona,umnini,1
izindlovu zibona unyawo olunye,izindlovu,zibona,unyawo,1
izindlovu zibona izambane elinye,izindlovu,zibona,izambane,1
izindlovu zibona iNkosi enye,izindlovu,zibona,iNkosi,1
izindlovu zibona ibhola elinye,izindlovu,zibona,ibhola,1
izindlovu zibona umzila onye,izindlovu,zibona,umzila,1
izindlovu zibona isicathulo esinye,izindlovu,zibona,isicathulo,1
izindlovu zibona ihholitshi elinye,izindlovu,zibona,ihholitshi,1
izindlovu zibona isihlahla esinye,izindlovu,zibona,isihlahla,1
izindlovu zibona ihhotela elinye,izindlovu,zibona,ihhotela,1
izindlovu zibona ihebhivo elinye,izindlovu,zibona,ihebhivo,1
izindlovu zibona umuthi onye,izindlovu,zibona,umuthi,1
izindlovu zibona igilebhisi elinye,izindlovu,zibona,igilebhisi,1
izindlovu zibona isikukhukhula esinye,izindlovu,zibona,isikukhukhula,1
izindlovu zibona inyuvesi enye,izindlovu,zibona,inyuvesi,1
izindlovu zibona inja enye,izindlovu,zibona,inja,1
izindlovu zibona iphoyisa elinye,izindlovu,zibona,iphoyisa,1
izindlovu zibona umkhandlu onye,izindlovu,zibona,umkhandlu,1
izindlovu zibona iwayini elinye,izindlovu,zibona,iwayini,1
izindlovu zibona uphawu olunye,izindlovu,zibona,uphawu,1
izindlovu zibona indawo yokubhukuda enye,izindlovu,zibona,indawo yokubhukuda,1
izindlovu zibona ikhompyutha elinye,izindlovu,zibona,ikhompyutha,1
izindlovu zibona isikhulumi esinye,izindlovu,zibona,isikhulumi,1
izindlovu zibona inyama enye,izindlovu,zibona,inyama,1
izindlovu zibona udokotela onye,izindlovu,zibona,udokotela,1
izindlovu zibona indlovu enye,izindlovu,zibona,indlovu,1
izindlovu zibona inkampani enye,izindlovu,zibona,inkampani,1
izindlovu zibona inkukhu enye,izindlovu,zibona,inkukhu,1
izindlovu zibona umlamuleli onye,izindlovu,zibona,umlamuleli,1
izindlovu zibona isidlo esinye,izindlovu,zibona,isidlo,1
izindlovu zibona umfundi we-undergraduate onye,izindlovu,zibona,umfundi we-undergraduate,1
izindlovu zibona ipayipi elinye,izindlovu,zibona,ipayipi,1
izindlovu zibona umfundisi onye,izindlovu,zibona,umfundisi,1
izindlovu zibona ibhodwe elinye,izindlovu,zibona,ibhodwe,1
izindlovu zibona iphalamende elinye,izindlovu,zibona,iphalamende,1
izindlovu zibona iholidi elinye,izindlovu,zibona,iholidi,1
izindlovu zibona indaba enye,izindlovu,zibona,indaba,1
izindlovu zibona ufishi onye,izindlovu,zibona,ufishi,1
izindlovu zibona ithoyizi elinye,izindlovu,zibona,ithoyizi,1
izindlovu zibona umfula onye,izindlovu,zibona,umfula,1
izindlovu zibona ukhilimu oyiqhwa onye,izindlovu,zibona,ukhilimu oyiqhwa,1
izindlovu zibona ibhokisi elinye,izindlovu,zibona,ibhokisi,1
izindlovu zibona isitambu esinye,izindlovu,zibona,isitambu,1
izindlovu zibona umsebenzi onye,izindlovu,zibona,umsebenzi,1
izindlovu zibona umgodi onye,izindlovu,zibona,umgodi,1
izindlovu zibona ihlo elinye,izindlovu,zibona,ihlo,1
izindlovu zibona insimu enye,izindlovu,zibona,insimu,1
izindlovu zibona isifunda esinye,izindlovu,zibona,isifunda,1
izindlovu zibona udonga onye,izindlovu,zibona,udonga,1
izindlovu zibona itiye elinye,izindlovu,zibona,itiye,1
izindlovu zibona ibhodlela elinye,izindlovu,zibona,ibhodlela,1
izindlovu zibona ukhiye onye,izindlovu,zibona,ukhiye,1
izindlovu zibona inkantini enye,izindlovu,zibona,inkantini,1
izindlovu zibona isisu esinye,izindlovu,zibona,isisu,1
izindlovu zibona uphaya onye,izindlovu,zibona,uphaya,1
izindlovu zibona intaba enye,izindlovu,zibona,intaba,1
izindlovu zibona umengammeli onye,izindlovu,zibona,umengammeli,1
izindlovu zibona umhlaba onye,izindlovu,zibona,umhlaba,1
izindlovu zibona ibhanoyi elinye,izindlovu,zibona,ibhanoyi,1
izindlovu zibona incwadi enye,izindlovu,zibona,incwadi,1
izindlovu zibona isitshalo esinye,izindlovu,zibona,isitshalo,1
izindlovu zibona unesi onye,izindlovu,zibona,unesi,1
izindlovu zibona isithwebuli esinye,izindlovu,zibona,isithwebuli,1
izindlovu zibona isilwane esifuyiweyo esinye,izindlovu,zibona,isilwane esifuyiweyo,1
izindlovu zibona igumbi elinye,izindlovu,zibona,igumbi,1
izindlovu zibona iwindi elinye,izindlovu,zibona,iwindi,1
izindlovu zibona ulwandle olunye,izindlovu,zibona,ulwandle,1
izindlovu zibona ummeli onye,izindlovu,zibona,ummeli,1
izindlovu zibona umphakathi onye,izindlovu,zibona,umphakathi,1
izindlovu zibona ikomidi elinye,izindlovu,zibona,ikomidi,1
izindlovu zibona indlwana enye,izindlovu,zibona,indlwana,1
izindlovu zibona iphilisi elinye,izindlovu,zibona,iphilisi,1
izindlovu zibona uhlaza olunye,izindlovu,zibona,uhlaza,1
izindlovu zibona imoto enye,izindlovu,zibona,imoto,1
omlamuleli babona imali enye,omlamuleli,babona,imali,1
omlamuleli babona ijikijolo elinye,omlamuleli,babona,ijikijolo,1
omlamuleli babona inyoni enye,omlamuleli,babona,inyoni,1
omlamuleli babona ibhishi elinye,omlamuleli,babona,ibhishi,1
omlamuleli babona izwe elinye,omlamuleli,babona,izwe,1
omlamuleli babona isakhiwo esinye,omlamuleli,babona,isakhiwo,1
omlamuleli babona umnini onye,omlamuleli,babona,umnini,1
omlamuleli babona unyawo olunye,omlamuleli,babona,unyawo,1
omlamuleli babona izambane elinye,omlamuleli,babona,izambane,1
omlamuleli babona iNkosi enye,omlamuleli,babona,iNkosi,1
omlamuleli babona ibhola elinye,omlamuleli,babona,ibhola,1
omlamuleli babona umzila onye,omlamuleli,babona,umzila,1
omlamuleli babona isicathulo esinye,omlamuleli,babona,isicathulo,1
omlamuleli babona ihholitshi elinye,omlamuleli,babona,ihholitshi,1
omlamuleli babona isihlahla esinye,omlamuleli,babona,isihlahla,1
omlamuleli babona ihhotela elinye,omlamuleli,babona,ihhotela,1
omlamuleli babona ihebhivo elinye,omlamuleli,babona,ihebhivo,1
omlamuleli babona umuthi onye,omlamuleli,babona,umuthi,1
omlamuleli babona igilebhisi elinye,omlamuleli,babona,igilebhisi,1
omlamuleli babona isikukhukhula esinye,omlamuleli,babona,isikukhukhula,1
omlamuleli babona inyuvesi enye,omlamuleli,babona,inyuvesi,1
omlamuleli babona inja enye,omlamuleli,babona,inja,1
omlamuleli babona iphoyisa elinye,omlamuleli,babona,iphoyisa,1
omlamuleli babona umkhandlu onye,omlamuleli,babona,umkhandlu,1
omlamuleli babona iwayini elinye,omlamuleli,babona,iwayini,1
omlamuleli babona uphawu olunye,omlamuleli,babona,uphawu,1
omlamuleli babona indawo yokubhukuda enye,omlamuleli,babona,indawo yokubhukuda,1
omlamuleli babona ikhompyutha elinye,omlamuleli,babona,ikhompyutha,1
omlamuleli babona isikhulumi esinye,omlamuleli,babona,isikhulumi,1
omlamuleli babona inyama enye,omlamuleli,babona,inyama,1
omlamuleli babona udokotela onye,omlamuleli,babona,udokotela,1
omlamuleli babona indlovu enye,omlamuleli,babona,indlovu,1
omlamuleli babona inkampani enye,omlamuleli,babona,inkampani,1
omlamuleli babona inkukhu enye,omlamuleli,babona,inkukhu,1
omlamuleli babona umlamuleli onye,omlamuleli,babona,umlamuleli,1
omlamuleli babona isidlo esinye,omlamuleli,babona,isidlo,1
omlamuleli babona umfundi we-undergraduate onye,omlamuleli,babona,umfundi we-undergraduate,1
omlamuleli babona ipayipi elinye,omlamuleli,babona,ipayipi,1
omlamuleli babona umfundisi onye,omlamuleli,babona,umfundisi,1
omlamuleli babona ibhodwe elinye,omlamuleli,babona,ibhodwe,1
omlamuleli babona iphalamende elinye,omlamuleli,babona,iphalamende,1
omlamuleli babona iholidi elinye,omlamuleli,babona,iholidi,1
omlamuleli babona indaba enye,omlamuleli,babona,indaba,1
omlamuleli babona ufishi onye,omlamuleli,babona,ufishi,1
omlamuleli babona ithoyizi elinye,omlamuleli,babona,ithoyizi,1
omlamuleli babona umfula onye,omlamuleli,babona,umfula,1
omlamuleli babona ukhilimu oyiqhwa onye,omlamuleli,babona,ukhilimu oyiqhwa,1
omlamuleli babona ibhokisi elinye,omlamuleli,babona,ibhokisi,1
omlamuleli babona isitambu esinye,omlamuleli,babona,isitambu,1
omlamuleli babona umsebenzi onye,omlamuleli,babona,umsebenzi,1
omlamuleli babona umgodi onye,omlamuleli,babona,umgodi,1
omlamuleli babona ihlo elinye,omlamuleli,babona,ihlo,1
omlamuleli babona insimu enye,omlamuleli,babona,insimu,1
omlamuleli babona isifunda esinye,omlamuleli,babona,isifunda,1
omlamuleli babona udonga onye,omlamuleli,babona,udonga,1
omlamuleli babona itiye elinye,omlamuleli,babona,itiye,1
omlamuleli babona ibhodlela elinye,omlamuleli,babona,ibhodlela,1
omlamuleli babona ukhiye onye,omlamuleli,babona,ukhiye,1
